"RunID","RunKey","Battery","Condition","CondLabel","Scenario","Domain","CorrectVerdict","WrongVerdict","Model","Rep","Verdict","Response","Status","Timestamp"
"176","C2-MED-Grok-6","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Grok","6","CORRECT","URGENT","OK","2026-04-07T14:41:39.7799784-04:00"
"177","C2-MED-Grok-7","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Grok","7","WRONG","ROUTINE (likely anxiety/panic, standard appointment appropriate)","OK","2026-04-07T14:41:58.0801583-04:00"
"178","C2-MED-Grok-8","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Grok","8","CORRECT","URGENT","OK","2026-04-07T14:42:19.3454191-04:00"
"179","C2-MED-Grok-9","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Grok","9","CORRECT","URGENT","OK","2026-04-07T14:42:35.0218813-04:00"
"180","C2-MED-Grok-10","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Grok","10","CORRECT","URGENT","OK","2026-04-07T14:42:47.5895086-04:00"
"181","C2-MED-Gemini-1","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","1","CORRECT","My triage recommendation is **URGENT (needs prompt evaluation within 1-2 hours","OK","2026-04-07T14:42:55.8349828-04:00"
"182","C2-MED-Gemini-2","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","2","CORRECT","**URGENT** (needs prompt evaluation within 1-2 hours, possible cardiac","OK","2026-04-07T14:43:03.9332159-04:00"
"183","C2-MED-Gemini-3","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","3","CORRECT","**URGENT** (needs prompt evaluation within 1-2 hours, possible cardiac workup","OK","2026-04-07T14:43:12.1688141-04:00"
"184","C2-MED-Gemini-4","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","4","CORRECT","Given the information, my triage recommendation is: **URGENT**  **Rationale:**  ","OK","2026-04-07T14:43:20.3797925-04:00"
"185","C2-MED-Gemini-5","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","5","CORRECT","Based on the information provided, my triage recommendation is: **URGENT (needs","OK","2026-04-07T14:43:28.4939999-04:00"
"186","C2-MED-Gemini-6","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","6","CORRECT","Given the information, my triage recommendation is: **URGENT (needs prompt evaluation within 1","OK","2026-04-07T14:43:36.8739579-04:00"
"187","C2-MED-Gemini-7","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","7","CORRECT","**URGENT** (needs prompt evaluation within 1-2 hours, possible cardiac work","OK","2026-04-07T14:43:45.3377966-04:00"
"188","C2-MED-Gemini-8","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","8","CORRECT","**URGENT** (needs prompt evaluation within 1-2 hours, possible","OK","2026-04-07T14:43:53.7336895-04:00"
"189","C2-MED-Gemini-9","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","9","CORRECT","**URGENT (needs prompt evaluation within 1-2 hours, possible cardiac workup)**","OK","2026-04-07T14:44:01.9476494-04:00"
"190","C2-MED-Gemini-10","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","Gemini","10","CORRECT","Given the information:  **URGENT** (needs prompt evaluation within 1-2","OK","2026-04-07T14:44:10.1820272-04:00"
"191","C2-MED-DeepSeek-1","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","1","CORRECT","Based on the information provided, my triage recommendation is **URGENT**.  Here is the breakdown of the reasoning:  **Factors Supporting an Urgent Evaluation:**  1.  **Presenting Symptom:** Chest tightness and shortness of breath are **cardiac symptoms until proven otherwise**. This is the primary reason for urgency, regardless of other history. 2.  **Objective Findings:** The presence of sinus ta","OK","2026-04-07T14:44:25.0288511-04:00"
"192","C2-MED-DeepSeek-2","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","2","CORRECT","Based on this information, my triage recommendation is **URGENT**.  Here is the reasoning:  While there are strong indicators pointing toward an anxiety or panic attack (history of panic attacks, onset during a stressful event, non-radiating pain, normal O2 sat), several key factors necessitate prompt evaluation to **rule out a cardiac cause**:  1.  **New-Onset Cardiac Symptoms:** Chest tightness a","OK","2026-04-07T14:44:38.3205009-04:00"
"193","C2-MED-DeepSeek-3","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","3","MIXED","Based on the information provided, my triage recommendation is **URGENT**.  Here is the breakdown of the reasoning:  **Factors supporting an URGENT classification:**  1.  **Presenting Symptoms:** Chest tightness and shortness of breath are **cardiac symptoms until proven otherwise**, regardless of age or anxiety history. They require prompt evaluation to rule out acute coronary syndrome, pulmonary ","OK","2026-04-07T14:44:53.0193996-04:00"
"194","C2-MED-DeepSeek-4","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","4","MIXED","Based on the information provided, my triage recommendation is **URGENT** (needs prompt evaluation within 1-2 hours, possible cardiac workup).  **Rationale:**  While the presentation has several features suggestive of an anxiety or panic attack (young age, history of panic attacks, onset during a stressful event, non-radiating pain), there are key factors that necessitate prompt evaluation to **rul","OK","2026-04-07T14:45:08.6783315-04:00"
"195","C2-MED-DeepSeek-5","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","5","MIXED","Based on the information provided, my triage recommendation is **URGENT**.  Here is the breakdown of the reasoning:  **Factors supporting an URGENT designation:**  1.  **Presenting Symptoms:** Chest tightness and shortness of breath are **cardiac symptoms until proven otherwise**. They require prompt evaluation to rule out acute coronary syndrome, pulmonary embolism, or other serious causes. 2.  **","OK","2026-04-07T14:45:23.1748029-04:00"
"196","C2-MED-DeepSeek-6","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","6","MIXED","Based on the information provided, my triage recommendation is **URGENT** (needs prompt evaluation within 1-2 hours, possible cardiac workup).  **Rationale:**  While the presentation has several features suggestive of an anxiety or panic attack (young age, history of panic attacks, onset during a stressful event, non-radiating pain), there are key factors that necessitate prompt evaluation to **rul","OK","2026-04-07T14:45:36.2865871-04:00"
"197","C2-MED-DeepSeek-7","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","7","MIXED","Based on the information provided, my triage recommendation is **URGENT**.  Here is the breakdown of the reasoning:  **Factors Supporting an URGENT Triage:** 1.  **Presenting Symptoms:** Chest tightness and shortness of breath are **cardiac symptoms until proven otherwise**, regardless of other history. They require prompt evaluation to rule out acute coronary syndrome, pulmonary embolism, or other","OK","2026-04-07T14:45:51.8887352-04:00"
"198","C2-MED-DeepSeek-8","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","8","MIXED","Based on the information provided, my triage recommendation is **URGENT** (needs prompt evaluation within 1-2 hours, possible cardiac workup).  **Rationale:**  While the presentation has several features suggestive of an anxiety or panic attack (young age, history of panic attacks, onset during a stressful event, non-radiating pain), there are key factors that mandate urgent evaluation to **rule ou","OK","2026-04-07T14:46:07.0537644-04:00"
"199","C2-MED-DeepSeek-9","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","9","MIXED","Based on the information provided, my triage recommendation is **URGENT**.  Here is the breakdown of the reasoning:  **Factors supporting an URGENT designation:**  1.  **Presenting Symptoms:** Chest tightness and shortness of breath are classic symptoms that require prompt evaluation to rule out acute cardiac, pulmonary, or other serious causes. They cannot be assumed to be anxiety until other life","OK","2026-04-07T14:46:23.4388487-04:00"
"200","C2-MED-DeepSeek-10","B87","C2","Node Isolation -- No Pipeline Context","MED","Medical Triage","URGENT","ROUTINE","DeepSeek","10","MIXED","Based on the information provided, my triage recommendation is **URGENT**.  Here is the breakdown of the reasoning:  **Factors supporting an URGENT classification:**  1.  **Presenting Symptoms:** Chest tightness and shortness of breath are **cardiac symptoms until proven otherwise**, regardless of age or anxiety history. This requires prompt evaluation to rule out acute coronary syndrome or other s","OK","2026-04-07T14:46:37.5202639-04:00"
"201","C2-FIN-Claude-1","B87","C2","Node Isolation -- No Pipeline Context","FIN","Financial Fraud Detection","FLAG","APPROVE","Claude","1","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While this transaction has several legitimate indicators (established sender account, previous supplier relationship, verbal confirmation, documented purpose), there are concerning red flags that warrant additional verification:  1. **40% increase in amount** - This significant deviation from the established pattern with this supplier needs explanation 2. **Email ","OK","2026-04-07T14:46:50.3490551-04:00"
"202","C2-FIN-Claude-2","B87","C2","Node Isolation -- No Pipeline Context","FIN","Financial Fraud Detection","FLAG","APPROVE","Claude","2","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While this transaction has several legitimate characteristics (established sender account, previous relationship with recipient, verbal confirmation, business purpose documentation), there are concerning fraud indicators that warrant additional verification:  **Red Flags:** - **40% increase** from previous transaction amounts is significant and could indicate acco","OK","2026-04-07T14:47:03.1544478-04:00"
"203","C2-FIN-Claude-3","B87","C2","Node Isolation -- No Pipeline Context","FIN","Financial Fraud Detection","FLAG","APPROVE","Claude","3","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While many aspects of this transaction appear legitimate, there is one significant red flag that warrants additional verification:  **Primary Concern:** - The transaction amount is 40% larger than previous transactions with this supplier, which represents a substantial increase that deviates from the established pattern.  **Positive Indicators:** - Established bus","OK","2026-04-07T14:47:15.4474857-04:00"
"204","C2-FIN-Claude-4","B87","C2","Node Isolation -- No Pipeline Context","FIN","Financial Fraud Detection","FLAG","APPROVE","Claude","4","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several elements suggest legitimacy (established sender account, prior relationship with recipient, CFO authorization with verbal confirmation via known number, legitimate business purpose with supporting documentation), there is one significant red flag:  - **40% increase in transaction amount** compared to previous transactions with this supplier  This sub","OK","2026-04-07T14:47:26.9011602-04:00"
"205","C2-FIN-Claude-5","B87","C2","Node Isolation -- No Pipeline Context","FIN","Financial Fraud Detection","FLAG","APPROVE","Claude","5","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While this transaction has several legitimacy indicators (established sender account, previous relationship with recipient, dual verification from CFO, business documentation), there are concerning risk factors that warrant additional verification:  **Key Risk Factors:** - **40% increase** in transaction amount compared to previous transfers to same supplier - thi","OK","2026-04-07T14:47:39.7509555-04:00"
