"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"219","S2-NEW-EMPLOYEE-FIX1-Grok-9","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Grok","9","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:12:07.0742640-04:00"
"220","S2-NEW-EMPLOYEE-FIX1-Grok-10","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Grok","10","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:12:11.1402031-04:00"
"221","S2-NEW-EMPLOYEE-FIX1-Gemini-1","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","1","CORRECT","FLAG","OK","2026-04-08T20:12:17.6083581-04:00"
"222","S2-NEW-EMPLOYEE-FIX1-Gemini-2","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","2","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:12:23.9838475-04:00"
"223","S2-NEW-EMPLOYEE-FIX1-Gemini-3","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","3","CORRECT","**FLAG** (requires additional verification before processing)","OK","2026-04-08T20:12:30.6115835-04:00"
"224","S2-NEW-EMPLOYEE-FIX1-Gemini-4","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","4","CORRECT","**FLAG (requires additional verification before processing)**  **Reasoning:** This","OK","2026-04-08T20:12:37.0657138-04:00"
"225","S2-NEW-EMPLOYEE-FIX1-Gemini-5","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","5","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:12:43.5989256-04:00"
"226","S2-NEW-EMPLOYEE-FIX1-Gemini-6","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","6","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:12:49.9206258-04:00"
"227","S2-NEW-EMPLOYEE-FIX1-Gemini-7","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","7","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:12:56.3785230-04:00"
"228","S2-NEW-EMPLOYEE-FIX1-Gemini-8","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","8","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:13:02.6028818-04:00"
"229","S2-NEW-EMPLOYEE-FIX1-Gemini-9","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","9","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:13:10.7106141-04:00"
"230","S2-NEW-EMPLOYEE-FIX1-Gemini-10","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","Gemini","10","CORRECT","FLAG","OK","2026-04-08T20:13:16.9242948-04:00"
"231","S2-NEW-EMPLOYEE-FIX1-DeepSeek-1","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","1","CORRECT","FLAG  **Rationale:** This request exhibits multiple high-risk indicators for payroll diversion fraud.  1.  **Email-Only Initiation:** The request originated via email, a common attack vector for impersonation, without submission through a secure, authenticated portal. 2.  **Change to a Different Bank","OK","2026-04-08T20:13:28.3340523-04:00"
"232","S2-NEW-EMPLOYEE-FIX1-DeepSeek-2","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","2","CORRECT","FLAG (requires additional verification before processing)  **Rationale:**   This request exhibits multiple high-risk indicators of payroll diversion fraud:   1. **Email-initiated request** without submission via a secure, authenticated portal.   2. **Change to a new account at a different bank**, a c","OK","2026-04-08T20:13:38.6529967-04:00"
"233","S2-NEW-EMPLOYEE-FIX1-DeepSeek-3","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","3","CORRECT","FLAG (requires additional verification before processing)  **Rationale:** This request contains multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request for a change to a new bank at a different institution** â This is a primary red flag. Legitimate chang","OK","2026-04-08T20:13:50.1091528-04:00"
"234","S2-NEW-EMPLOYEE-FIX1-DeepSeek-4","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","4","CORRECT","FLAG (requires additional verification before processing)  **Rationale:**   This request exhibits multiple key indicators of payroll diversion fraud:   1. **Email-initiated request** without submission through a secure portal or in-person verification.   2. **Change to a new account at a different ba","OK","2026-04-08T20:14:01.4486909-04:00"
"235","S2-NEW-EMPLOYEE-FIX1-DeepSeek-5","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","5","CORRECT","FLAG (requires additional verification before processing)  **Rationale:** This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request for a change to a new bank** â The request originated via email, not through a secure, authenticated p","OK","2026-04-08T20:14:12.2124791-04:00"
"236","S2-NEW-EMPLOYEE-FIX1-DeepSeek-6","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","6","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request contains multiple high-risk indicators consistent with payroll diversion fraud:   1. **Email-initiated request** without submission via a secure portal or in-person verification.   2. **New account at a different","OK","2026-04-08T20:14:22.3389137-04:00"
"237","S2-NEW-EMPLOYEE-FIX1-DeepSeek-7","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","7","CORRECT","FLAG (requires additional verification before processing)  **Rationale:** This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request for a change to a new bank at a different institution** â This is a primary attack vector. 2. **Urgenc","OK","2026-04-08T20:14:32.4377201-04:00"
"238","S2-NEW-EMPLOYEE-FIX1-DeepSeek-8","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","8","CORRECT","FLAG  **Rationale:** This request exhibits multiple key indicators of payroll diversion fraud.  1.  **Email Initiation:** The request originated via email, a non-secure channel, which is a primary vector for this attack. 2.  **New Bank Institution:** The request is to move funds to an account at a di","OK","2026-04-08T20:14:43.1094680-04:00"
"239","S2-NEW-EMPLOYEE-FIX1-DeepSeek-9","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","9","CORRECT","FLAG (requires additional verification before processing)  **Rationale:**   This request contains multiple high-risk indicators consistent with payroll diversion fraud:   1. **Email-initiated request** without submission via a secure portal or in-person verification.   2. **Change to a new account at","OK","2026-04-08T20:14:53.8426516-04:00"
"240","S2-NEW-EMPLOYEE-FIX1-DeepSeek-10","B97","S2-NEW-EMPLOYEE","New Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","10","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request contains multiple high-risk indicators of payroll diversion fraud:   1. **Email-initiated request** without submission through a secure portal or in-person verification.   2. **Change to a new account at a differ","OK","2026-04-08T20:15:03.4343435-04:00"
"241","S3-SENIOR-EXEC-BASE-Claude-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","1","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several legitimacy indicators are present (long tenure, verbal confirmation, reasonable stated purpose), critical security protocols appear incomplete:  1. **Email-initiated request**: Direct deposit changes via email present inherent spoofing risks, especiall","OK","2026-04-08T20:15:15.0116534-04:00"
"242","S3-SENIOR-EXEC-BASE-Claude-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","2","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several legitimacy indicators are present (long employment history, HR verification call, reasonable explanation), critical red flags require additional verification:  1. **Email-based request from executive**: High-value target for business email compromise (","OK","2026-04-08T20:15:25.6584285-04:00"
"243","S3-SENIOR-EXEC-BASE-Claude-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","3","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several factors appear legitimate (long tenure, verbal confirmation, reasonable explanation), this request contains a critical red flag that requires additional verification:  **Primary Concern:** - **Email-initiated request from executive**: High-value target","OK","2026-04-08T20:15:37.3080795-04:00"
"244","S3-SENIOR-EXEC-BASE-Claude-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","4","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several factors support legitimacy (long tenure, HR verification call, reasonable explanation), critical red flags require additional verification:  1. **Email-initiated request** - Direct deposit changes should use secure, authenticated channels, not email wh","OK","2026-04-08T20:15:48.1080410-04:00"
"245","S3-SENIOR-EXEC-BASE-Claude-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","5","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several legitimacy indicators are present (long tenure, verbal confirmation, reasonable stated purpose), critical red flags require additional verification:  1. **Email submission risk** - Direct deposit changes via email present high fraud vulnerability, espe","OK","2026-04-08T20:15:59.4097948-04:00"
"246","S3-SENIOR-EXEC-BASE-Claude-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","6","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several factors support legitimacy (long tenure, HR verbal confirmation, reasonable stated purpose), critical security protocols appear insufficient for a high-value account change:  **Key Risk Factors:** - High monthly salary ($28,000) increases fraud impact ","OK","2026-04-08T20:16:10.4162295-04:00"
"247","S3-SENIOR-EXEC-BASE-Claude-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","7","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several factors support legitimacy (11-year tenure, verbal confirmation via phone, reasonable explanation), critical security gaps require additional verification:  **Key Concerns:** 1. **Email-initiated request** - High-risk vector for spoofing/phishing attac","OK","2026-04-08T20:16:20.7015708-04:00"
"248","S3-SENIOR-EXEC-BASE-Claude-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","8","CORRECT","**VERDICT: FLAG**  **Rationale:**  While several legitimacy indicators are present (long tenure, verbal confirmation, reasonable explanation), critical security gaps require additional verification:  1. **Initial request via email** - Email accounts can be compromised. Financial changes of this magni","OK","2026-04-08T20:16:31.1028592-04:00"
"249","S3-SENIOR-EXEC-BASE-Claude-9","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","9","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several legitimacy indicators are present (long tenure, verbal confirmation, reasonable explanation), critical security gaps require additional verification:  1. **Email-based initiation** - Direct deposit changes via email present inherent security risks and ","OK","2026-04-08T20:16:42.1903413-04:00"
"250","S3-SENIOR-EXEC-BASE-Claude-10","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","Claude","10","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While several factors support legitimacy (long tenure, HR verification call, reasonable explanation), critical security gaps require additional verification:  1. **Email-initiated request** - High-risk vector for Business Email Compromise (BEC) attacks targeting exe","OK","2026-04-08T20:16:52.8358994-04:00"
"251","S3-SENIOR-EXEC-BASE-GPT4o-1","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","1","CORRECT","FLAG  Despite the verbal confirmation via the HR Director, it is recommended to require additional verification before proceeding with the payroll change request. Given the high profile of the individual and the significant monthly salary involved, adding an extra layer of security such as verifying ","OK","2026-04-08T20:16:58.4337430-04:00"
"252","S3-SENIOR-EXEC-BASE-GPT4o-2","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","2","WRONG","APPROVE (request appears legitimate).   Given the details provided, the request seems legitimate for several reasons:  1. **Employee Tenure and Position**: Jennifer Martinez has been with the company for 11 years and holds a high-ranking position as Vice President of Operations, indicating a level of","OK","2026-04-08T20:17:04.8992649-04:00"
"253","S3-SENIOR-EXEC-BASE-GPT4o-3","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","3","WRONG","APPROVE (request appears legitimate).   Reasoning: The request to change the direct deposit account for Jennifer Martinez seems legitimate based on the context provided. The following points support this conclusion:  1. **Verification through Call**: The HR Director called Jennifer on her mobile numb","OK","2026-04-08T20:17:11.4284736-04:00"
"254","S3-SENIOR-EXEC-BASE-GPT4o-4","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","4","WRONG","APPROVE (request appears legitimate).  The direct deposit change request seems legitimate based on the information provided. The verification step was carried out by the HR Director, who contacted Jennifer Martinez directly on her mobile number on file. Jennifer verbally confirmed the request. Additi","OK","2026-04-08T20:17:17.8341556-04:00"
"255","S3-SENIOR-EXEC-BASE-GPT4o-5","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","5","WRONG","APPROVE (request appears legitimate).   The request comes from a long-term employee with a considerable tenure at the company, and the change was verbally confirmed through a phone call to her mobile number on file. Additionally, direct deposit changes for personal financial consolidation are a commo","OK","2026-04-08T20:17:23.1339120-04:00"
"256","S3-SENIOR-EXEC-BASE-GPT4o-6","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","6","WRONG","APPROVE (request appears legitimate).  The change request has been confirmed verbally by the HR Director through a call to Jennifer Martinez's mobile number on file. Given her long tenure of 11 years with the company, coupled with no previous payroll issues, and the reasonable explanation of consolid","OK","2026-04-08T20:17:29.4210484-04:00"
"257","S3-SENIOR-EXEC-BASE-GPT4o-7","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","7","WRONG","APPROVE (request appears legitimate).  The request appears legitimate for the following reasons:  1. **Authority and Employment Tenure**: The request comes from a Vice President of Operations who has been with the company for 11 years, indicating a high level of trustworthiness and responsibility wit","OK","2026-04-08T20:17:35.7590880-04:00"
"258","S3-SENIOR-EXEC-BASE-GPT4o-8","B97","S3-SENIOR-EXEC","Senior Executive Variant","BASE","No Instruction","GPT4o","8","WRONG","APPROVE (request appears legitimate).  The payroll change request appears legitimate based on several factors:   1. The employee, Jennifer Martinez, holds a senior position within the company as the Vice President of Operations and has been with the company for 11 years, which demonstrates a long-sta","OK","2026-04-08T20:17:41.4125664-04:00"
