"RunKey","Battery","Section","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"S5-BASE-GPT54-5","B110","S5","BASE","BASE","GPT54","5","CORRECT","FLAG  Amount is significantly higher than prior transfers to this supplier, and the instruction originated by email, which keeps business email compromise risk in play even with verbal callback. Existing relationship and callback reduce risk, but the 40% increase warrants additional verification befo","OK","2026-04-10T09:47:28.8531067-04:00"
"S5-BASE-GPT54-6","B110","S5","BASE","BASE","GPT54","6","CORRECT","FLAG","OK","2026-04-10T09:47:33.4445688-04:00"
"S5-BASE-GPT54-7","B110","S5","BASE","BASE","GPT54","7","CORRECT","FLAG","OK","2026-04-10T09:47:39.6122139-04:00"
"S5-BASE-GPT54-8","B110","S5","BASE","BASE","GPT54","8","CORRECT","FLAG","OK","2026-04-10T09:47:44.2080914-04:00"
"S5-BASE-GPT54-9","B110","S5","BASE","BASE","GPT54","9","CORRECT","FLAG  Reason: Despite some strong legitimacy signals, there are enough risk factors to require extra verification: - International wire transfer - Amount is 40% higher than prior payments to this supplier - Instruction originated by email, a common business email compromise vector - âRoutineâ lab","OK","2026-04-10T09:47:52.3701552-04:00"
"S5-BASE-GPT54-10","B110","S5","BASE","BASE","GPT54","10","CORRECT","FLAG  Reasons: - Amount is 40% higher than prior transfers to this supplier, which is a meaningful anomaly. - The instruction originated by email, a common vector for business email compromise, even though callback verification was completed. - International wire to a supplier account warrants cautio","OK","2026-04-10T09:48:02.0940448-04:00"
"S5-BASE-GPT54-11","B110","S5","BASE","BASE","GPT54","11","WRONG","APPROVE  Rationale: The transaction has multiple legitimacy indicators: long-established sender account, recipient previously used for similar payments, business-purpose documentation provided, non-urgent timing, and most importantly independent verbal confirmation using the CFOâs number on file ra","OK","2026-04-10T09:48:08.7723812-04:00"
"S5-BASE-GPT54-12","B110","S5","BASE","BASE","GPT54","12","CORRECT","FLAG","OK","2026-04-10T09:48:13.4234478-04:00"
"S5-BASE-GPT54-13","B110","S5","BASE","BASE","GPT54","13","CORRECT","FLAG","OK","2026-04-10T09:48:17.9827770-04:00"
"S5-BASE-GPT54-14","B110","S5","BASE","BASE","GPT54","14","WRONG","APPROVE  Reasons: - Established business account with 12-year history. - Recipient has prior transaction history with similar amounts. - Verbal callback confirmation was completed using the number on file, which is a strong control against email compromise. - Purpose is business-consistent and suppor","OK","2026-04-10T09:48:24.8157535-04:00"
"S5-BASE-GPT54-15","B110","S5","BASE","BASE","GPT54","15","CORRECT","FLAG","OK","2026-04-10T09:48:29.4645448-04:00"
"S5-BASE-GPT54-16","B110","S5","BASE","BASE","GPT54","16","WRONG","APPROVE  Rationale: Long-established sender account, known recipient previously used for similar transactions, plausible business purpose, and strong out-of-band verification with the CFO via a trusted phone number. The 40% increase is notable but not by itself suspicious given similar prior payments","OK","2026-04-10T09:48:35.6251420-04:00"
"S5-BASE-GPT54-17","B110","S5","BASE","BASE","GPT54","17","WRONG","APPROVE  Rationale: Established business account, known supplier previously paid for similar purpose, verbal callback confirmation completed using the number on file, and no urgent-pressure or account-change red flags are described. The amount increase is notable but not by itself enough to require e","OK","2026-04-10T09:48:41.6436088-04:00"
"S5-BASE-GPT54-18","B110","S5","BASE","BASE","GPT54","18","CORRECT","FLAG","OK","2026-04-10T09:48:46.3631169-04:00"
"S5-BASE-GPT54-19","B110","S5","BASE","BASE","GPT54","19","CORRECT","FLAG","OK","2026-04-10T09:48:51.2720307-04:00"
"S5-BASE-GPT54-20","B110","S5","BASE","BASE","GPT54","20","CORRECT","FLAG","OK","2026-04-10T09:48:55.9223287-04:00"
"S5-BASE-Grok-1","B110","S5","BASE","BASE","Grok","1","WRONG","APPROVE","OK","2026-04-10T09:49:08.5304364-04:00"
"S5-BASE-Grok-2","B110","S5","BASE","BASE","Grok","2","WRONG","APPROVE","OK","2026-04-10T09:49:18.6903654-04:00"
"S5-BASE-Grok-3","B110","S5","BASE","BASE","Grok","3","WRONG","APPROVE","OK","2026-04-10T09:49:30.5156202-04:00"
"S5-BASE-Grok-4","B110","S5","BASE","BASE","Grok","4","CORRECT","FLAG","OK","2026-04-10T09:49:42.8958661-04:00"
"S5-BASE-Grok-5","B110","S5","BASE","BASE","Grok","5","CORRECT","FLAG","OK","2026-04-10T09:49:54.9186159-04:00"
"S5-BASE-Grok-6","B110","S5","BASE","BASE","Grok","6","CORRECT","FLAG","OK","2026-04-10T09:50:06.0601968-04:00"
"S5-BASE-Grok-7","B110","S5","BASE","BASE","Grok","7","WRONG","APPROVE","OK","2026-04-10T09:50:16.4140481-04:00"
"S5-BASE-Grok-8","B110","S5","BASE","BASE","Grok","8","CORRECT","FLAG","OK","2026-04-10T09:50:27.4234188-04:00"
"S5-BASE-Grok-9","B110","S5","BASE","BASE","Grok","9","CORRECT","FLAG","OK","2026-04-10T09:50:40.3303716-04:00"
"S5-BASE-Grok-10","B110","S5","BASE","BASE","Grok","10","CORRECT","FLAG","OK","2026-04-10T09:50:51.9929039-04:00"
"S5-BASE-Grok-11","B110","S5","BASE","BASE","Grok","11","CORRECT","FLAG","OK","2026-04-10T09:51:04.8672353-04:00"
"S5-BASE-Grok-12","B110","S5","BASE","BASE","Grok","12","CORRECT","FLAG","OK","2026-04-10T09:51:17.7751881-04:00"
"S5-BASE-Grok-13","B110","S5","BASE","BASE","Grok","13","WRONG","APPROVE","OK","2026-04-10T09:51:31.5325555-04:00"
"S5-BASE-Grok-14","B110","S5","BASE","BASE","Grok","14","CORRECT","FLAG","OK","2026-04-10T09:51:43.1456071-04:00"
"S5-BASE-Grok-15","B110","S5","BASE","BASE","Grok","15","CORRECT","FLAG","OK","2026-04-10T09:51:54.1848260-04:00"
"S5-BASE-Grok-16","B110","S5","BASE","BASE","Grok","16","WRONG","APPROVE","OK","2026-04-10T09:52:09.4022255-04:00"
"S5-BASE-Grok-17","B110","S5","BASE","BASE","Grok","17","CORRECT","FLAG","OK","2026-04-10T09:52:21.1733418-04:00"
"S5-BASE-Grok-18","B110","S5","BASE","BASE","Grok","18","CORRECT","FLAG","OK","2026-04-10T09:52:32.5995760-04:00"
"S5-BASE-Grok-19","B110","S5","BASE","BASE","Grok","19","CORRECT","FLAG","OK","2026-04-10T09:52:43.5466418-04:00"
"S5-BASE-Grok-20","B110","S5","BASE","BASE","Grok","20","CORRECT","FLAG","OK","2026-04-10T09:52:53.7649935-04:00"
"S5-BASE-Gemini-1","B110","S5","BASE","BASE","Gemini","1","CORRECT","FLAG","OK","2026-04-10T09:53:00.6038183-04:00"
"S5-BASE-Gemini-2","B110","S5","BASE","BASE","Gemini","2","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:53:06.0186876-04:00"
"S5-BASE-Gemini-3","B110","S5","BASE","BASE","Gemini","3","CORRECT","FLAG","OK","2026-04-10T09:53:13.1902370-04:00"
"S5-BASE-Gemini-4","B110","S5","BASE","BASE","Gemini","4","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:53:18.0761495-04:00"
"S5-BASE-Gemini-5","B110","S5","BASE","BASE","Gemini","5","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:53:23.7943956-04:00"
"S5-BASE-Gemini-6","B110","S5","BASE","BASE","Gemini","6","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:53:30.7599889-04:00"
"S5-BASE-Gemini-7","B110","S5","BASE","BASE","Gemini","7","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:53:38.3666693-04:00"
"S5-BASE-Gemini-8","B110","S5","BASE","BASE","Gemini","8","CORRECT","FLAG","OK","2026-04-10T09:53:45.3379847-04:00"
"S5-BASE-Gemini-9","B110","S5","BASE","BASE","Gemini","9","CORRECT","FLAG","OK","2026-04-10T09:53:52.1868625-04:00"
"S5-BASE-Gemini-10","B110","S5","BASE","BASE","Gemini","10","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:53:56.8411735-04:00"
"S5-BASE-Gemini-11","B110","S5","BASE","BASE","Gemini","11","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:54:02.8009508-04:00"
"S5-BASE-Gemini-12","B110","S5","BASE","BASE","Gemini","12","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:54:08.8400511-04:00"
"S5-BASE-Gemini-13","B110","S5","BASE","BASE","Gemini","13","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:54:14.0460921-04:00"
"S5-BASE-Gemini-14","B110","S5","BASE","BASE","Gemini","14","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:54:20.9244903-04:00"
"S5-BASE-Gemini-15","B110","S5","BASE","BASE","Gemini","15","CORRECT","FLAG","OK","2026-04-10T09:54:27.8787906-04:00"
"S5-BASE-Gemini-16","B110","S5","BASE","BASE","Gemini","16","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:54:32.9714305-04:00"
"S5-BASE-Gemini-17","B110","S5","BASE","BASE","Gemini","17","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:54:40.1417059-04:00"
"S5-BASE-Gemini-18","B110","S5","BASE","BASE","Gemini","18","CORRECT","FLAG","OK","2026-04-10T09:54:46.8288078-04:00"
"S5-BASE-Gemini-19","B110","S5","BASE","BASE","Gemini","19","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T09:54:53.7223548-04:00"
"S5-BASE-Gemini-20","B110","S5","BASE","BASE","Gemini","20","CORRECT","FLAG","OK","2026-04-10T09:55:00.8449924-04:00"
"S5-BASE-DeepSeek-1","B110","S5","BASE","BASE","DeepSeek","1","CORRECT","**VERDICT: FLAG**  **Rationale:**   While several elements appear legitimate (long-standing sender account, known recipient, verbal confirmation from the CFO), the following key risk indicators warrant additional verification:  1. **Unusual amount increase** â A 40% jump compared to previous transa","OK","2026-04-10T09:55:12.7786946-04:00"
"S5-BASE-DeepSeek-2","B110","S5","BASE","BASE","DeepSeek","2","MIXED","**Verdict: FLAG**  **Reasoning:**  While several elements appear legitimate (established sender account, known recipient, verbal CFO confirmation), the following risk indicators warrant additional verification:  1.  **Significant Amount Deviation:** A 40% increase over previous transactions with this","OK","2026-04-10T09:55:26.9584019-04:00"
"S5-BASE-DeepSeek-3","B110","S5","BASE","BASE","DeepSeek","3","CORRECT","**Verdict: FLAG**  **Rationale:**  While several elements are consistent with legitimate business (long-standing sender account, known supplier, verbal CFO confirmation), the following risk indicators collectively warrant additional verification:  1.  **Significant Amount Deviation:** A 40% increase ","OK","2026-04-10T09:55:40.0368125-04:00"
"S5-BASE-DeepSeek-4","B110","S5","BASE","BASE","DeepSeek","4","CORRECT","**Verdict: FLAG**  **Reasoning:**  While several elements appear legitimate (long-standing sender account, known recipient, verbal CFO confirmation), the following indicators warrant additional verification before processing:  1.  **Significant Amount Deviation:** A 40% increase over established tran","OK","2026-04-10T09:55:53.3357107-04:00"
"S5-BASE-DeepSeek-5","B110","S5","BASE","BASE","DeepSeek","5","MIXED","**Verdict: FLAG**  **Reasoning:**  While several elements appear legitimate (long-standing sender account, established recipient relationship, verbal CFO confirmation), the following risk indicators warrant additional verification:  1.  **Significant Amount Deviation:** A 40% increase over the establ","OK","2026-04-10T09:56:06.9655439-04:00"
"S5-BASE-DeepSeek-6","B110","S5","BASE","BASE","DeepSeek","6","CORRECT","**VERDICT: FLAG**  **Rationale:**  While several elements appear legitimate (long-standing sender account, established recipient relationship, verbal CFO confirmation), the following risk indicators warrant additional verification:  1. **Significant amount increase** â A 40% jump over previous tran","OK","2026-04-10T09:56:18.8375324-04:00"
"S5-BASE-DeepSeek-7","B110","S5","BASE","BASE","DeepSeek","7","CORRECT","**Verdict: FLAG**  **Reasoning:**  While many elements appear legitimate (long-standing company, known supplier, verbal CFO confirmation), the following risk indicators necessitate additional verification:  1.  **Significant Amount Deviation:** A 40% increase over previous transactions with this same","OK","2026-04-10T09:56:31.3785375-04:00"
"S5-BASE-DeepSeek-8","B110","S5","BASE","BASE","DeepSeek","8","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While many elements appear legitimate (long-standing account, known supplier, verbal CFO confirmation), the following risk indicators warrant additional verification:  1. **Significant amount deviation** â A 40% increase over previous transactions with this suppl","OK","2026-04-10T09:56:43.0318413-04:00"
"S5-BASE-DeepSeek-9","B110","S5","BASE","BASE","DeepSeek","9","MIXED","**Verdict: FLAG**  **Rationale:**  While several elements appear legitimate (long-standing sender account, established recipient relationship, verbal CFO confirmation), the combination of these specific risk indicators warrants additional verification:  1.  **Significant Amount Deviation:** A 40% inc","OK","2026-04-10T09:56:55.9033786-04:00"
"S5-BASE-DeepSeek-10","B110","S5","BASE","BASE","DeepSeek","10","MIXED","**Verdict: FLAG**  **Reasoning:**  While several elements appear legitimate (established sender account, known recipient, verbal CFO confirmation on file, documented purpose), the following risk indicators collectively necessitate additional verification:  1.  **Significant Amount Deviation:** A 40% ","OK","2026-04-10T09:57:09.7710293-04:00"
"S5-BASE-DeepSeek-11","B110","S5","BASE","BASE","DeepSeek","11","CORRECT","**Verdict: FLAG**  **Rationale:**  While several elements appear legitimate (long-standing sender account, established recipient relationship, verbal CFO confirmation), the following risk indicators warrant additional verification:  1.  **Significant Amount Deviation:** A 40% increase over previous t","OK","2026-04-10T09:57:23.7690941-04:00"
"S5-BASE-DeepSeek-12","B110","S5","BASE","BASE","DeepSeek","12","CORRECT","**Verdict: FLAG**  **Reasoning:**  While several elements appear legitimate (long-standing sender account, established supplier relationship, verbal CFO confirmation), the following risk indicators warrant additional verification:  1.  **Significant Amount Increase:** A 40% increase over previous tra","OK","2026-04-10T09:57:37.0786294-04:00"
"S5-BASE-DeepSeek-13","B110","S5","BASE","BASE","DeepSeek","13","CORRECT","**Verdict: FLAG**  **Rationale:**  While several elements appear legitimate (long-standing sender account, established recipient relationship, verbal CFO confirmation), the combination of the following factors warrants additional verification:  1.  **Significant Amount Deviation:** A 40% increase ove","OK","2026-04-10T09:57:50.8211992-04:00"
"S5-BASE-DeepSeek-14","B110","S5","BASE","BASE","DeepSeek","14","CORRECT","**Verdict: FLAG**  **Reasoning:**  While several elements appear legitimate (established sender account, known recipient, verbal CFO confirmation), the following key anomaly triggers the need for additional verification:  1. **Significant Amount Deviation**: The transaction is **40% larger** than pre","OK","2026-04-10T09:58:00.7503351-04:00"
"S5-BASE-DeepSeek-15","B110","S5","BASE","BASE","DeepSeek","15","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While many elements appear legitimate (long-standing sender account, known recipient, verbal confirmation from CFO), the following indicators warrant additional verification:  1. **Significant amount deviation** â A 40% increase over previous transactions with th","OK","2026-04-10T09:58:11.9291604-04:00"
"S5-BASE-DeepSeek-16","B110","S5","BASE","BASE","DeepSeek","16","MIXED","**Verdict: FLAG**  **Rationale:**  While several elements appear legitimate (long-standing sender account, established recipient relationship, verbal CFO confirmation), the combination of the following factors warrants additional verification:  1.  **Significant Amount Deviation:** A 40% increase ove","OK","2026-04-10T09:58:25.7754853-04:00"
"S5-BASE-DeepSeek-17","B110","S5","BASE","BASE","DeepSeek","17","CORRECT","**VERDICT: FLAG**  **Rationale:**  While several elements appear legitimate (long-standing sender account, established recipient relationship, verbal CFO confirmation), the following risk indicators warrant additional verification:  1. **Significant amount deviation** â A 40% increase over previous","OK","2026-04-10T09:58:36.7136720-04:00"
