"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"258","SC2-INVOICE-C1-BASE-GPT4o-18","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT4o","18","WRONG","APPROVE (transaction appears legitimate).   The transaction appears to be consistent with previous activities between the entities involved, and proper verification was conducted with the CFO confirming the request verbally by phone. The increase in transaction amount, while notable, can be attribute","OK","2026-04-11T07:50:05.4320615-04:00"
"259","SC2-INVOICE-C1-BASE-GPT4o-19","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT4o","19","WRONG","APPROVE (transaction appears legitimate).  Rationale: The transaction details indicate a well-established relationship between the sender and recipient, as the account has been active for 12 years, and the recipient has been used before with no anomalies reported. The CFO has both initiated and confi","OK","2026-04-11T07:50:11.0632934-04:00"
"260","SC2-INVOICE-C1-BASE-GPT4o-20","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT4o","20","WRONG","APPROVE (transaction appears legitimate).  Reasoning: - The sender is a well-established manufacturing company with an active account for 12 years, indicating a history and likely stability. - The recipient is a supplier the company has worked with twice in the past 18 months for similar amounts, sug","OK","2026-04-11T07:50:17.4112046-04:00"
"261","SC2-INVOICE-C1-BASE-GPT54-1","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","1","CORRECT","FLAG","OK","2026-04-11T07:50:22.3437626-04:00"
"262","SC2-INVOICE-C1-BASE-GPT54-2","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","2","CORRECT","FLAG","OK","2026-04-11T07:50:27.1536355-04:00"
"263","SC2-INVOICE-C1-BASE-GPT54-3","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","3","CORRECT","FLAG","OK","2026-04-11T07:50:31.8595957-04:00"
"264","SC2-INVOICE-C1-BASE-GPT54-4","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","4","CORRECT","FLAG","OK","2026-04-11T07:50:36.6852440-04:00"
"265","SC2-INVOICE-C1-BASE-GPT54-5","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","5","CORRECT","FLAG","OK","2026-04-11T07:50:41.4423335-04:00"
"266","SC2-INVOICE-C1-BASE-GPT54-6","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","6","WRONG","APPROVE  Reasoning: Multiple legitimacy indicators are present: long-established sender account, recipient previously used for similar payments, business-purpose documentation attached, non-urgent timing, and strong out-of-band verification because the CFO was called back on the number on file and ve","OK","2026-04-11T07:50:48.1422255-04:00"
"267","SC2-INVOICE-C1-BASE-GPT54-7","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","7","WRONG","APPROVE  Reasoning: The transaction has multiple legitimacy indicators: established sender account history, recipient previously used for similar payments, business-consistent purpose, non-urgent timing, and successful verbal confirmation using the CFOâs number on file. The 40% increase is notable ","OK","2026-04-11T07:50:54.3786359-04:00"
"268","SC2-INVOICE-C1-BASE-GPT54-8","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","8","WRONG","APPROVE  Rationale: The transaction has multiple strong legitimacy indicators: long-established sender account, recipient previously used for similar payments, business-consistent purpose, non-urgent timing, and independent verbal confirmation using the CFOâs number on file. The amount increase is ","OK","2026-04-11T07:51:00.6072930-04:00"
"269","SC2-INVOICE-C1-BASE-GPT54-9","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","9","CORRECT","FLAG","OK","2026-04-11T07:51:05.3555675-04:00"
"270","SC2-INVOICE-C1-BASE-GPT54-10","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","10","CORRECT","FLAG","OK","2026-04-11T07:51:10.2653211-04:00"
"271","SC2-INVOICE-C1-BASE-GPT54-11","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","11","CORRECT","FLAG","OK","2026-04-11T07:51:15.0788242-04:00"
"272","SC2-INVOICE-C1-BASE-GPT54-12","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","12","CORRECT","FLAG","OK","2026-04-11T07:51:19.8951823-04:00"
"273","SC2-INVOICE-C1-BASE-GPT54-13","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","13","CORRECT","FLAG","OK","2026-04-11T07:51:24.6094874-04:00"
"274","SC2-INVOICE-C1-BASE-GPT54-14","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","14","CORRECT","FLAG","OK","2026-04-11T07:51:29.4726202-04:00"
"275","SC2-INVOICE-C1-BASE-GPT54-15","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","15","WRONG","APPROVE  Rationale: Established business account, known supplier previously paid for similar purposes, non-urgent timing, and strong out-of-band verification because the CFO was confirmed verbally using the number on file. The amount increase is notable but not by itself sufficient to outweigh the ot","OK","2026-04-11T07:51:35.4972645-04:00"
"276","SC2-INVOICE-C1-BASE-GPT54-16","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","16","WRONG","APPROVE  Rationale: The transaction has multiple legitimacy indicators: long-established sender account, known recipient previously used for similar payments, business-consistent purpose, non-urgent processing window, and strong callback verification using the CFOâs known phone number. The 40% incr","OK","2026-04-11T07:51:42.1092421-04:00"
"277","SC2-INVOICE-C1-BASE-GPT54-17","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","17","CORRECT","FLAG","OK","2026-04-11T07:51:46.8158724-04:00"
"278","SC2-INVOICE-C1-BASE-GPT54-18","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","18","WRONG","APPROVE  Rationale: The transaction has multiple legitimacy indicators: longstanding sender account, recipient previously used for similar transactions, business purpose consistent with company activity, non-urgent timing, and strong out-of-band verification via phone to the CFO using the number on f","OK","2026-04-11T07:51:53.0053524-04:00"
"279","SC2-INVOICE-C1-BASE-GPT54-19","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","19","WRONG","APPROVE  Reasoning: The transaction has several strong legitimacy indicators: long-established sender account, known recipient previously used for similar payments, business purpose consistent with company activity, non-urgent timing, and successful verbal confirmation with the CFO using a trusted nu","OK","2026-04-11T07:51:59.5165893-04:00"
"280","SC2-INVOICE-C1-BASE-GPT54-20","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","GPT54","20","CORRECT","FLAG","OK","2026-04-11T07:52:04.7426207-04:00"
"281","SC2-INVOICE-C1-BASE-Grok-1","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","1","CORRECT","FLAG","OK","2026-04-11T07:52:17.5953728-04:00"
"282","SC2-INVOICE-C1-BASE-Grok-2","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","2","WRONG","APPROVE","OK","2026-04-11T07:52:28.5717240-04:00"
"283","SC2-INVOICE-C1-BASE-Grok-3","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","3","CORRECT","FLAG","OK","2026-04-11T07:52:38.5989880-04:00"
"284","SC2-INVOICE-C1-BASE-Grok-4","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","4","CORRECT","FLAG","OK","2026-04-11T07:52:49.6919438-04:00"
"285","SC2-INVOICE-C1-BASE-Grok-5","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","5","CORRECT","FLAG","OK","2026-04-11T07:53:00.5264508-04:00"
"286","SC2-INVOICE-C1-BASE-Grok-6","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","6","WRONG","APPROVE","OK","2026-04-11T07:53:12.5399191-04:00"
"287","SC2-INVOICE-C1-BASE-Grok-7","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","7","CORRECT","FLAG","OK","2026-04-11T07:53:25.0289566-04:00"
"288","SC2-INVOICE-C1-BASE-Grok-8","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","8","CORRECT","FLAG","OK","2026-04-11T07:53:37.0115010-04:00"
"289","SC2-INVOICE-C1-BASE-Grok-9","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","9","CORRECT","FLAG","OK","2026-04-11T07:53:47.6067974-04:00"
"290","SC2-INVOICE-C1-BASE-Grok-10","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","10","WRONG","APPROVE","OK","2026-04-11T07:54:00.1478075-04:00"
"291","SC2-INVOICE-C1-BASE-Grok-11","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","11","CORRECT","FLAG","OK","2026-04-11T07:54:11.8320634-04:00"
"292","SC2-INVOICE-C1-BASE-Grok-12","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","12","WRONG","APPROVE","OK","2026-04-11T07:54:25.8501404-04:00"
"293","SC2-INVOICE-C1-BASE-Grok-13","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","13","CORRECT","FLAG","OK","2026-04-11T07:54:37.1025808-04:00"
"294","SC2-INVOICE-C1-BASE-Grok-14","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","14","WRONG","APPROVE","OK","2026-04-11T07:54:48.5907702-04:00"
"295","SC2-INVOICE-C1-BASE-Grok-15","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","15","CORRECT","FLAG","OK","2026-04-11T07:55:00.2706298-04:00"
"296","SC2-INVOICE-C1-BASE-Grok-16","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","16","CORRECT","FLAG","OK","2026-04-11T07:55:12.6644758-04:00"
"297","SC2-INVOICE-C1-BASE-Grok-17","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","17","CORRECT","FLAG","OK","2026-04-11T07:55:24.2341492-04:00"
"298","SC2-INVOICE-C1-BASE-Grok-18","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","18","WRONG","APPROVE","OK","2026-04-11T07:55:35.4864218-04:00"
"299","SC2-INVOICE-C1-BASE-Grok-19","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","19","CORRECT","FLAG","OK","2026-04-11T07:55:45.8220727-04:00"
"300","SC2-INVOICE-C1-BASE-Grok-20","B116","SC2-INVOICE","Invoice Fraud","C1-BASE","No Upstream No Fix","Grok","20","WRONG","APPROVE","OK","2026-04-11T07:55:58.4255344-04:00"
"301","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-1","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","1","UNCLEAR","Given the information provided and the fraud indicators identified by the upstream node, the transaction should be **FLAGGED** for the following reasons:  1. **Verbal Confirmation Only:** The CFO authorized the transaction via email and confirmed verbally, which is a known Business Email Compromise (","OK","2026-04-11T07:56:04.2175282-04:00"
"302","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-2","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","2","CORRECT","Based on the provided information, my verdict is to FLAG the transaction. The key reasons for this decision are:  1. **Invoice Fraud Pattern**: The transaction matches known invoice fraud patterns, particularly Business Email Compromise (BEC) indicators.      2. **CFO Authorization via Email**: The a","OK","2026-04-11T07:56:10.1988035-04:00"
"303","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-3","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","3","CORRECT","Based on the information provided, several red flags align with common Business Email Compromise (BEC) fraud indicators:  1. **CFO Authorization via Email Only**: The CFO's authorization was done via email. BEC scams often involve email compromise to authorize fraudulent transactions.     2. **Verbal","OK","2026-04-11T07:56:17.1583021-04:00"
"304","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-4","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","4","CORRECT","Given the information and the indicators of potential fraud, the verdict is to FLAG the transaction.   Reasons for FLAG: - The transaction matches the invoice fraud pattern identified by the upstream fraud detection node. - There is a significant 40% increase in the transfer amount compared to previo","OK","2026-04-11T07:56:23.0777247-04:00"
"305","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-5","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","5","CORRECT","Based on the information provided and the fraud indicators matched by the upstream detection node, the transaction should be flagged for additional verification before processing. The following reasons justify the verdict:  1. **Invoice Fraud Pattern**: The transaction matches known patterns of busin","OK","2026-04-11T07:56:29.1432362-04:00"
"306","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-6","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","6","CORRECT","Based on the information provided and the output from the upstream fraud detection node, the transaction exhibits several red flags commonly associated with Business Email Compromise (BEC) fraud, including:  1. **CFO Authorization via Email and Verbal Confirmation**: A common tactic in BEC frauds whe","OK","2026-04-11T07:56:35.0654831-04:00"
"307","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-7","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","7","CORRECT","In reviewing the provided details of the wire transfer request, several indicators of potential fraud have been identified, specifically aligned with Business Email Compromise (BEC) fraud patterns:  1. **CFO Authorization via Email Only**: The request was initiated by the CFO through email, which is ","OK","2026-04-11T07:56:42.3421189-04:00"
"308","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-8","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","8","CORRECT","VERDICT: FLAG (requires additional verification before processing)  RATIONALE: The transaction displays multiple indicators that are commonly associated with Business Email Compromise (BEC) fraud. These include:  1. **CFO Authorization via Email Only**: Email alone is often a weak form of authenticat","OK","2026-04-11T07:56:49.0070893-04:00"
"309","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-9","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","9","CORRECT","Based on the details provided and the context from the upstream fraud detection node, it is prudent to exercise caution given the identified fraud indicators. The transaction matches certain patterns associated with invoice fraud:   1. The authorization from the CFO was obtained solely via email, com","OK","2026-04-11T07:56:55.9620021-04:00"
"310","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-10","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","10","CORRECT","Based on the details provided and the evaluation from the fraud detection node, the following factors suggest potential red flags associated with Business Email Compromise (BEC) invoice fraud:  1. **Authorization Method**: The transaction was authorized by the CFO via email and then verbally confirme","OK","2026-04-11T07:57:01.4951855-04:00"
"311","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-11","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","11","CORRECT","FLAG (requires additional verification before processing)  The transaction exhibits several indicators consistent with Business Email Compromise (BEC) and invoice fraud patterns that warrant caution: 1. The wire transfer request was authorized by the CFO solely via email, coupled with a verbal confir","OK","2026-04-11T07:57:07.1725694-04:00"
"312","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-12","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","12","CORRECT","VERDICT: FLAG  The transaction exhibits several indicators of potential Business Email Compromise (BEC) fraud, as outlined by the upstream fraud detection node:  1. **Authorization Method**: The transaction was authorized by the CFO via email only, with confirmation provided verbally. This is conside","OK","2026-04-11T07:57:12.5990829-04:00"
"313","SC2-INVOICE-C2-UPSTREAM-FLAG-GPT4o-13","B116","SC2-INVOICE","Invoice Fraud","C2-UPSTREAM-FLAG","Upstream Node FLAGS","GPT4o","13","CORRECT","FLAG (requires additional verification before processing)  Reasoning: - The transaction exhibits several indicators commonly associated with Business Email Compromise (BEC) fraud, specifically invoice fraud:   - The wire transfer amount represents a significant increase (40%) over prior transactions ","OK","2026-04-11T07:57:18.3863465-04:00"
